id,title
"RA15AY24AJ1NA, RCFY2414STAAMC",2.0 Ton 15.0 SEER2 AC & Evaporator Coil System - Rheem
"GLZS5BA1810, AWST18SU1305",1.5 Ton 15.2 SEER2 R-32 Heat Pump System with Wall-Hung Air Handler - Goodman
"GLXS4BA3608, AWST36SU1308",3 Ton 14.3 SEER2 R-32 Air Conditioning System with Wall-Hung Air Handler AND 8kw Heat Kit - Goodman
"GLZS5BA4810, AMST48CU13",4 Ton 15.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Goodman
"GLXS5BA4210, GR9S920804CNA, CAPTA4230C3",3.5 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman
2199823063783258642,"2 Ton 17.5 SEER2 R-32 80% AFUE 60,000 BTU Dual Fuel System (Horizontal Coil) - Solace"
"GLXS3BN4810, GR9S920804CNA, CHPTA4830C3",4 Ton 13.4 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Goodman
GD9S961005CN,"100,000 BTU Gas Furnace 96% AFUE Single-Stage Downflow - GD9S961005CN - Goodman"
"RA14AY30AJ1NA, R801T0754A17UHSNAS, RCFY3617STANMC","2.5 Ton AC System 14.3 SEER2 with 75,000 BTU 80% AFUE Furnace - R-454B - Rheem"
"S-GLXT7CA3610,S-CAPTA3626B3,S-GRVT800603BN","3 Ton 17.2 SEER2 R-32 80% AFUE 60,000 BTU Gas Furnace Air Conditioning System (Upflow Coil) - Solace"
GLZS4BA4810,GLZS4BA4810 4 Ton R-32 Heat Pump - Goodman
RP15AY48AJ2NA,4.0 Ton 15.2 SEER2 Two-Stage Heat Pump - Rheem
"GLXS4BA3610, GR9S800604BNA, CHPTA3630B3","3 Ton AC System 14.3 SEER2 with 60,000 BTU 80% AFUE Furnace - R-32 - Goodman"
R801V1255A24UHSCAP,"R801V1255A24UHSCAP - 125,000 BTU 80% AFUE Single Stage Furnace - Rheem"
"GLXS5BA3610, AMST36BU13",3 Ton 15.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Goodman
S-CAPEA2418B3,2 Ton R-32 Upflow Evaporator Coil - S-CAPEA2418B3 - Solace
16162900090665318332,"1.5 Ton 16.2 SEER2 R-32 96% AFUE 40,000 BTU Gas Furnace Air Conditioning System (Horizontal Coil) - Solace"
R921V0855A21M4SCAP,"R921V0855A21M4SCAP - 85,000 BTU 92% AFUE Single Stage Furnace - Rheem"
"RA14AY36AJ1NA, RH2TY3617STANNJ, WRX10021",3.0 Ton AC System 14.3 SEER2 with Air Handler & 10kW Heat Kit - R-454B - Rheem
RXQ12ASBU9,OTERRA 18 SEER2 12K BTU Heat Pump R-32 - Daikin
"GLXS5BA3010, GR9S920603BNA, CAPTA3626B3",2.5 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman
"GLXT7CA6010, CHPTA6030D3, GRVT801005CN",5 Ton 17.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Goodman
GZV6SA2410,2 Ton R-32 Heat Pump Condenser - GZV6SA2410 - Goodman
10618567988679242141,1.5 Ton 13.4 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman
"RA14AY48AJ1NA, R921T1005A21M4SNAS, RCFY4821STANMC","4.0 Ton AC System 14.3 SEER2 with 100,000 BTU 92% AFUE Furnace - R-454B - Rheem"
AWST30LU1308A,AWST30LU1308A Wall-Mount Air Handler - Goodman
"RP15AY48AJ2NA, R801T1005A21UHSNAS, RCFY4821STANMC",4.0 Ton Dual Fuel System - 15.2 SEER2 Heat Pump & 80% AFUE Furnace - Rheem
"GLZS5BA3010, GR9S800603ANA, CAPTA3022A3",2.5 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil) - Goodman
"RP15AY24AJ2NA, R801T0503A14UHSNAS, RCFY2414STAAMC",2.0 Ton Dual Fuel System - 15.2 SEER2 Heat Pump & 80% AFUE Furnace - Rheem
"GLXT7CA4810, CHPTA6030D3, GRVT960804CN",4 Ton 17.2 SEER2 R-32 97.0% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Goodman
FTXQ12ASBU9,OTERRA Series 12K BTU Hi-Wall Fan Coil R-32 - Daikin
"S-GLXS5BA4810,S-GR9S920804CNA,S-CAPTA6030C3",4 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Solace
1326637527177697116,3.5 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman
"RP14AY60AJ2NA, R921T1155A24M4SNAS, RCFY6024STANMC",5.0 Ton Dual Fuel System - 14.3 SEER2 Heat Pump & 92% AFUE Furnace - R-454B - Rheem
4953234708896716933,4 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman
R921T0703A17M4SNAS,"R921T0703A17M4SNAS - 70,000 BTU 92% AFUE Single Stage Furnace - Rheem"
GLXS3BN4810,GLXS3BN4810 4 Ton R-32 Air Conditioner - Goodman
"S-GLXS5BA6010,S-GR9S921005CNA,S-CHPTA6030D3",5 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Solace
"GLXS5BA3010, GR9S800603ANA, CAPTA3022A3",2.5 Ton 15.2 SEER2 R-32 80% AFUE AC System (Upflow Coil) - Goodman
"GLXS5BA4810, GR9S800804CNA, CAPTA6030C3",4 Ton 15.2 SEER2 R-32 80% AFUE AC System (Upflow Coil) - Goodman
GXV6SS3610,3 Ton R-32 Air Conditioner Condenser - GXV6SS3610 - Goodman
9345527751031811543,3 Ton 13.4 SEER2 R-32 Air Conditioning System with Wall-Hung Air Handler AND 8kw Heat Kit - Goodman
S-GLXS5BA6010,5 Ton 15.2 SEER2 R-32 Air Conditioner - S-GLXS5BA6010 - Solace
"GLXS4BA3610, AWST36SU1310",3 Ton 14.3 SEER2 R-32 Air Conditioning System with Wall-Hung Air Handler AND 10kw Heat Kit - Goodman
"GLZS5BA3610, AMST36BU13",3 Ton 15.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Goodman
"GZV7SA2410, AHVE36CP1300, GTST-CW-WH-A",2 Ton 17.5 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Goodman
14535477753559697064,5 Ton 13.4 SEER2 R-32 80% AFUE AC System (Horizontal Coil) - Goodman
S-GPHM34831,4 Ton 13.4 SEER2 Packaged Heat Pump - S-GPHM34831 - Solace
S-GPGM36010031,5 Ton 13.4 SEER2 Packaged Gas/Electric - S-GPGM36010031 - Solace
GPHM53631,3 Ton 15.2 SEER2 Packaged Air Conditioner - GPHM53631 - Goodman
"S-GLXS4BA1810,S-AMST24BU13",1.5 Ton 14.3 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Solace
9408315832377900528,4 Ton R-32 Air Conditioner Condenser - GXV6SS4810 - Goodman
GR9T800603BN,"60,000 BTU Gas Furnace 80% AFUE Two-Stage - GR9T800603BN - Goodman"
S-GLZT7CA6010,5 Ton 17.2 SEER2 R-32 Heat Pump - S-GLZT7CA6010 - Solace
S-GPUM34208031,3.5 Ton 13.4 SEER2 Packaged Gas/Electric - S-GPUM34208031 - Solace
GZV6SA6010,5 Ton R-32 Heat Pump Condenser - GZV6SA6010 - Goodman
S-GRVT800804CN,"80,000 BTU 80% AFUE Gas Furnace - S-GRVT800804CN - Solace"
AWST18SU1305A,AWST18SU1305A Wall-Mount Air Handler - Goodman
R921T0603A17M4SNAS,"R921T0603A17M4SNAS - 60,000 BTU 92% AFUE Single Stage Furnace - Rheem"
S-GPHH32431,2 Ton 13.4 SEER2 Packaged Heat Pump - S-GPHH32431 - Solace
S-GLZS5BA3010,2.5 Ton 15.2 SEER2 R-32 Heat Pump - S-GLZS5BA3010 - Solace
GLZT7CA2410,2 Ton R-32 Heat Pump Condenser - GLZT7CA2410 - Goodman
"RP15AY30AJ2NA, R921T0603A17M4SNAS, RCFY3617STANMC",2.5 Ton Dual Fuel System - 15.2 SEER2 Heat Pump & 92% AFUE Furnace - R-454B - Rheem
6648360356724410702,2 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Goodman
"GLXS5BA6010, GR9S921005CNA, CAPT6030C3",5 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman
GLXT7CA6010,5 Ton R-32 Air Conditioner Condenser - GLXT7CA6010 - Goodman
"GLZS4BA1810, GR9S800403ANA, CAPTA2422A3",1.5 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel Heat Pump System (Upflow Coil) - Goodman
"GLXS4BA3010, AWST30SU1310",2.5 Ton 14.3 SEER2 R-32 Air Conditioning System with Wall-Hung Air Handler AND 10kw Heat Kit - Goodman
"RP15AY30AJ2NA, R801T0754A17UHSNAS, RCFY3617STANMC",2.5 Ton Dual Fuel System - 15.2 SEER2 Heat Pump & 80% AFUE Furnace - Rheem
"GZV6SA6010, AHVE60DP1300, HKTSN10X1, GTST-CW-WH-A",5 Ton 16.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Goodman
"GLXS4BA3610, GR9S800604BNA, CAPTA3626B3","3.0 Ton AC System 14.3 SEER2 with 60,000 BTU 80% AFUE Furnace - R-32 - Goodman"
S-GPGM33006031,2.5 Ton 13.4 SEER2 Packaged Gas/Electric - S-GPGM33006031 - Solace
S-GLZS5BA1810,1.5 Ton 15.2 SEER2 R-32 Heat Pump - S-GLZS5BA1810 - Solace
"S-GLXS5BA3610, S-AWST36LU1310",3 Ton 15.2 SEER2 R-32 Air Conditioning System with Wall-Mounted Air Handler W/10KW Heat Kit - Solace
"S-GLXS5BA4810,S-GR9S800804CNA,S-CHPTA4830C3",4 Ton 15.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Solace
"S-GLXT7CA4810,S-CAPTA6030C3,S-GRVT800804CN","4 Ton 17.2 SEER2 R-32 80% AFUE 80,000 BTU Gas Furnace Air Conditioning System (Upflow Coil) - Solace"
"GXV6SS6010, AHVE60DP1300, HKTSN10X1, GTST-CW-WH-A",5 Ton 16.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Goodman
RA14AY18AJ1NA,1.5 Ton 14.3 SEER2 Single-Stage Air Conditioner - Rheem
"RP14AY18AJ1NA, RH2TY2417STANNJ, WRX05021",R-454B 1.5 Ton 14.3 SEER2 Complete Heat Pump System 5kW - Rheem
"GLXS4BA2410, GR9S800403ANA, CHPTA2426B3","2 Ton AC System 14.3 SEER2 with 40,000 BTU 80% AFUE Furnace - R-32 - Goodman"
"RA16AY36AJ2NA, RH2VY3617STACNJ, WRX10021","3.0 Ton 16.0 SEER2 AC, Air Handler & 10kW Heat Kit System - Rheem"
GD9T960603BN,"60,000 BTU Gas Furnace 96% AFUE Two-Stage Downflow - GD9T960603BN - Goodman"
10438550055850888388,"4 Ton 16.2 SEER2 R-32 96% AFUE 100,000 BTU Gas Furnace Air Conditioning System (Horizontal Coil) - Solace"
RP15AY42AJ2NA,3.5 Ton 15.2 SEER2 Two-Stage Heat Pump - Rheem
"S-GXV6SS4210,S-AHVE42CP1300,S-GTST-CW-WH-A",3.5 Ton 16.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Solace
S-GLXS4BA3610,3 Ton 14.3 SEER2 R-32 Air Conditioner - S-GLXS4BA3610 - Solace
"RP14AY48AJ2NA, R801T1005A21UHSNAS, RCFY4821STANMC","4.0 Ton Dual Fuel System 14.3 SEER2 with 100,000 BTU 80% AFUE Furnace - R-454B - Rheem"
"GLZS4BA2410, AWST24SU1305",2.0 Ton Heat Pump System 14.3 SEER2 with Air Handler - R-32 - Goodman
"S-GLZS5BA3010,S-GR9S920603BNA,S-CAPTA3626B3",2.5 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Upflow Coil) - Solace
S-GPHM36031,5 Ton 13.4 SEER2 Packaged Heat Pump - S-GPHM36031 - Solace
11302291950506814735,3.5 Ton 13.4 SEER2 R-32 80% AFUE AC System (Upflow Coil) - Goodman
GPUM33006031,2.5 Ton 13.4 SEER2 Packaged Gas/Electric - GPUM33006031 - Goodman
R921V1155A24M4SCAP,"R921V1155A24M4SCAP - 115,000 BTU 92% AFUE Single Stage Furnace - Rheem"
CAPTA2422A3,CAPTA2422A3 1½ - 2 Ton R-32 Evaporator Coil - Goodman
S-GXV6SS2410,2 Ton 16.2 SEER2 R-32 Air Conditioner - S-GXV6SS2410 - Solace
17968018036611128295,1.5 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Goodman
S-GLZS4BA6010,5 Ton 14.3 SEER2 R-32 Heat Pump - S-GLZS4BA6010 - Solace
"GLZS5BA2410, GR9S920403ANA, CHPTA2426B3",2 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil) - Goodman
"S-GLZS4BA2410,S-GR9S920403ANA,S-CHPTA2426B3",2 Ton 14.3 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil) - Solace
S-GLXS4BA4210,3.5 Ton 14.3 SEER2 R-32 Air Conditioner - S-GLXS4BA4210 - Solace
S-GLXS5BA4210,3.5 Ton 15.2 SEER2 R-32 Air Conditioner - S-GLXS5BA4210 - Solace
"RP15AY42AJ2NA, R921T0855A21M4SNAS, RCFY4821STANMC",3.5 Ton Dual Fuel System - 15.2 SEER2 Heat Pump & 92% AFUE Furnace - R-454B - Rheem
FP38,FP38 LP Conversion Kit - 90%+ Furnaces - Rheem
"RP14AY36AJ2NA, R921T0603A17M4SNAS, RCFY3617STANMC","3.0 Ton Heat Pump System 14.3 SEER2 with 60,000 BTU 92% AFUE Furnace - R-454B - Rheem"
"GLXS5BA1810, AWST18SU1305",1.5 Ton 15.2 SEER2 R-32 Air Conditioning System with Wall-Hung Air Handler - Goodman
"S-GLXS4BA1810,S-GR9S800403ANA,S-CAPTA2422A3",1.5 Ton 14.3 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Solace
"S-GLXS4BA3610,S-AMST36BU13",3 Ton 14.3 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Solace
"S-GLXS5BA1810,S-GR9S920403ANA,S-CAPTA2422A3",1.5 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Solace
S-GR9S800804CNA,80% AFUE Gas Furnace - S-GR9S800804CNA - Solace
"GLXS5BA2410, GR9S800403ANA, CAPTA2422A3",2 Ton 15.2 SEER2 R-32 80% AFUE AC System (Upflow Coil) - Goodman
2003468016137030112,3 Ton Variable Capacity 17.5 SEER2 R-32 96% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Horizontal Coil) - Goodman
12310326792334587184,2.5 Ton R-32 Air Handler - S-AMST30BU13 - Solace
"GLZS4BA3010, GR9S920603BNA, CHPTA3026B3","2.5 Ton Horizontal Dual Fuel 92% Gas System 14.3 SEER2 17"" Wide R-32 - Goodman"
"S-GLZS5BA4210,S-GR9S800804CNA,S-CAPTA4230C3",3.5 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil) - Solace
"RXC12AXVJU, FTXC12AXVJU",ENTRA 18 SEER2 12K BTU Heat Pump and 12K BTU Hi-Wall Fan Coil - Daikin
14598405106013751041,4 Ton Variable Capacity 17.5 SEER2 R-32 80% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Upflow Coil) - Goodman
"GLXS3BN3010, AWST30SU1310",2.5 Ton 13.4 SEER2 R-32 Air Conditioning System with Wall-Hung Air Handler AND 10kw Heat Kit - Goodman
GPHM34831,4 Ton 13.4 SEER2 Packaged Heat Pump - GPHM34831 - Goodman
DTST-TOU-A,SMART CONTROLLER – DTST-TOU-A - Daikin
PLUSHP,Plus Digital Programmable Thermostat (Heat Pump) - Solace
1344364050854931806,3.5 Ton Variable Capacity 17.5 SEER2 R-32 80% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Upflow Coil) - Goodman
"GLXS4BA3610, GR9S920603BNA, CHPTA3630B3","3 Ton Horizontal 92% Gas System 14.3 SEER2 17"" Wide R-32 - Goodman"
GR9S921205DN,GR9S921205DN 92% AFUE Gas Furnace - Goodman
AMST24BU13,AMST24BU13 2 Ton R-32 Multi-Position Air Handler - Goodman
"S-GLXT7CA2410,S-CHPTA2426B3,S-GRVT800603BN","2 Ton 17.2 SEER2 R-32 80% AFUE 60,000 BTU Gas Furnace Air Conditioning System (Horizontal Coil) - Solace"
S-AMST60DU13,5 Ton R-32 Air Handler - S-AMST60DU13 - Solace
"GLZS4BA4810, GR9S920804CNA, CAPT6030C3","4 Ton Heat Pump System 14.3 SEER2 with 80,000 BTU 92% AFUE Furnace - R-32 - Goodman"
"RP14AY30AJ2NA, R801T0754A17UHSNAS, RCFY3617STANMC","2.5 Ton Dual Fuel System 14.3 SEER2 with 75,000 BTU 80% AFUE Furnace - R-454B - Rheem"
"S-GLXS5BA4210,S-GR9S800804CNA,S-CHPTA4230C3",3.5 Ton 15.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Solace
"GLZS4BA3610, AWST36SU1308",3 Ton 14.3 SEER2 R-32 Heat Pump System with Wall-Hung Air Handler AND 8kw Heat Kit - Goodman
1484090105532659179,2 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman
0230K00044,FireFly Refrigerant Board - Goodman
"RA15AY24AJ1NA, RH2TY2417STANNJ, WRX05021",2.0 Ton AC System 15.2 SEER2 with Air Handler & 5kW Heat Kit - R-454B - Rheem
"GXV6SS1810, AHVE24BP1300, HKTSN05X1, GTST-CW-WH-A",1.5 Ton 16.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Goodman
GPGM34206031,3.5 Ton 13.4 SEER2 Packaged Gas/Electric - GPGM34206031 - Goodman
"GLXS4BA4810, GR9S800804CNA, CHPTA4830C3","4 Ton AC System 14.3 SEER2 with 80,000 BTU 80% AFUE Furnace - R-32 - Goodman"
3031369256934548299,2 Ton 16.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman
"RP15AY48AJ2NA, RH2TY4821STANNJ, WRX10021",R-454B 4.0 Ton 15.2 SEER2 Complete Heat Pump System 10kW - Rheem
"S-GXV6SS1810,S-AHVE24BP1300,S-GTST-CW-WH-A",1.5 Ton 16.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Solace
GRVT800803BN,80% AFUE Gas Furnace - GRVT800803BN - Goodman
"GLXS3BN3010, GR9S920603BNA, CAPTA3626B3",2.5 Ton 13.4 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman
"GLXS3BN4810, GR9S800804CNA, CAPTA6030C3",4 Ton 13.4 SEER2 R-32 80% AFUE AC System (Upflow Coil) - Goodman
"S-GLZS4BA3610,S-GR9S800604BNA,S-CHPTA3630B3",3 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel System (Horizontal Coil) - Solace
AMVT24BP1300,2.0 Ton AMVT24BP1300 R-32 Multi-Position Variable-Speed Air Handler - Goodman
GLXS5BA4210,3.5 Ton 15.2 SEER2 R-32 Air Conditioner — GLXS5BA4210 - Goodman
"GLXT7CA3610, CHPTA3630B3, GRVT800603BN",3 Ton 17.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Goodman
"S-GLZS5BA3610,S-GR9S920603BNA,S-CAPTA3626B3",3 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Upflow Coil) - Solace
S-GRVT801005CN,"100,000 BTU 80% AFUE Gas Furnace - S-GRVT801005CN - Solace"
2141506410583779776,GLXS3BN3010 2.5 Ton R-32 Air Conditioner - Goodman
AHVE36CP1300,3 Ton R-32 Air Handler - AHVE36CP1300 - Goodman
CHPTA4830C3,CHPTA4830C3 3½ - 4 Ton R-32 Evaporator Coil - Goodman
GZV6SA4210,3.5 Ton R-32 Heat Pump Condenser - GZV6SA4210 - Goodman
GPHH53631,3 Ton 15.2 SEER2 Packaged Heat Pump - GPHH53631 - Goodman
"GLXS4BA3010, GR9S800603ANA, CAPTA3022A3","2.5 Ton AC System 14.3 SEER2 with 60,000 BTU 80% AFUE Furnace - R-32 - Goodman"
S-GRVT961205DN,"120,000 BTU 96% AFUE Gas Furnace - S-GRVT961205DN - Solace"
S-CHPTA3026B3,2.5 Ton R-32 Horizontal Evaporator Coil - S-CHPTA3026B3 - Solace
"GLZS4BA4810, AMST48CU13",4 Ton 14.3 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Goodman
"GLXT7CA4810, AMVT48CP1300",4 Ton 17.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Goodman
S-GPHH53631,3 Ton 15.2 SEER2 Packaged Heat Pump - S-GPHH53631 - Solace
GRVT960603BN,96% AFUE Gas Furnace - GRVT960603BN - Goodman
"GLZS5BA3610, GR9S920603BNA, CAPTA3626B3",3 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Upflow / Vertical Coil) - Goodman
S-GLZT7CA2410,2 Ton 17.2 SEER2 R-32 Heat Pump - S-GLZT7CA2410 - Solace
"S-GLZT7CA2410,S-AMVT30BP1300",2 Ton 17.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Solace
2535129780394748833,1.5 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Goodman
CHPEA3026B3,2.5 Ton R-32 Horizontal Evaporator Coil - CHPEA3026B3 - Goodman
"S-GLXS4BA4210,S-GR9S920804CNA,S-CAPTA4230C3",3.5 Ton 14.3 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Solace
"RA14AY18AJ1NA, RCFY2414STAAMC",1.5 Ton AC System 14.3 SEER2 - R-454B - Rheem
S-CAPEA4830C3,4 Ton R-32 Upflow Evaporator Coil - S-CAPEA4830C3 - Solace
R962V0603A17M4SCAP,"R962V0603A17M4SCAP - 60,000 BTU 96% AFUE Two-Stage Furnace - Rheem"
"GLXS5BA1810, GR9S800403ANA, CHPTA2426B3",1.5 Ton 15.2 SEER2 R-32 80% AFUE AC System (Horizontal Coil) - Goodman
"GLXS5BA2410, GR9S920403ANA, CAPTA2422A3",2 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman
"RA15AY60AJ1NA, R921T1155A24M4SNAS, RCFY6024STANMC",5.0 Ton 15.0 SEER2 AC & 92% AFUE Gas Furnace System - Rheem
S-GR9S921004CN,92% AFUE Gas Furnace - S-GR9S921004CN - Solace
"GLXS5BA4810, GR9S920804CNA, CAPT6030C3",4 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman
"S-GLXS5BA4210,S-GR9S800804CNA,S-CAPTA4230C3",3.5 Ton 15.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Solace
FTXC12AXVJU,ENTRA Series 12K BTU Hi-Wall Fan Coil - Daikin
"S-GLZS5BA2410,S-GR9S800403ANA,S-CAPTA2422A3",2 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil) - Solace
"RP15AY42AJ2NA, RH2TY4821STANNJ, WRX10021",R-454B 3.5 Ton 15.2 SEER2 Complete Heat Pump System 10kW - Rheem
S-GR9S921205DN,92% AFUE Gas Furnace - S-GR9S921205DN - Solace
AHVE60DP1300,5 Ton R-32 Air Handler - AHVE60DP1300 - Goodman
GPGM33006031,2.5 Ton 13.4 SEER2 Packaged Gas/Electric - GPGM33006031 - Goodman
GR9S921005CN,GR9S921005CN 92% AFUE Gas Furnace - Goodman
S-GLXS5BA3610,3 Ton 15.2 SEER2 R-32 Air Conditioner - S-GLXS5BA3610 - Solace
"GLXS5BA4210, GR9S800804CNA, CHPTA4230C3",3.5 Ton 15.2 SEER2 R-32 80% AFUE AC System (Horizontal Coil) - Goodman
"RP15AY48AJ2NA, R921T1005A21M4SNAS, RCFY4821STANMC",4.0 Ton Dual Fuel System - 15.2 SEER2 Heat Pump & 92% AFUE Furnace - R-454B - Rheem
13927586192628088949,"3 Ton 17.5 SEER2 R-32 80% AFUE 80,000 BTU Dual Fuel System (Horizontal Coil) - Solace"
S-GPCH33031,2.5 Ton 13.4 SEER2 Packaged Air Conditioner - S-GPCH33031 - Solace
"GLXS4BA3010, AMST30BU13",2.5 Ton 14.3 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Goodman
"RA15AY24AJ1NA, R801T0503A14UHSNAS, RCFY2414STAAMC","2.0 Ton AC System 15.2 SEER2 with 50,000 BTU 80% AFUE Furnace - R-454B - Rheem"
"S-GLXS5BA4210,S-AMST42CU13",3.5 Ton 15.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Solace
"S-GLZS5BA6010,S-GR9S801005CNA,S-CHPTA6030D3",5 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Horizontal Coil) - Solace
GXV6SS4210,3.5 Ton R-32 Air Conditioner Condenser - GXV6SS4210 - Goodman
"GLZS5BA4210, GR9S920804CNA, CHPTA4230C3","3.5 Ton Horizontal Dual Fuel 92% Gas System 15.2 SEER2 21"" Wide R-32 - Goodman"
GLXS4BA1810,GLXS4BA1810 1.5 Ton R-32 Air Conditioner - Goodman
17010419788184720316,4 Ton Variable Capacity 17.5 SEER2 R-32 80% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Horizontal Coil) - Goodman
15309237137154257434,"4 Ton 16.2 SEER2 R-32 96% AFUE 80,000 BTU Gas Furnace Air Conditioning System (Horizontal Coil) - Solace"
S-GPCH34831,4 Ton 13.4 SEER2 Packaged Air Conditioner - S-GPCH34831 - Solace
R921T1005A21M4SNAS,"R921T1005A21M4SNAS - 100,000 BTU 92% AFUE Single Stage Furnace - Rheem"
S-CAPTA4230C3,3.5 Ton R-32 Upflow Evaporator Coil - S-CAPTA4230C3 - Solace
R921V0703A17M4SCAP,"R921V0703A17M4SCAP - 70,000 BTU 92% AFUE Single Stage Furnace - Rheem"
"S-GLZS4BA1810,S-AMST24BU13",1.5 Ton 14.3 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Solace
S-GPGM33606031,3 Ton 13.4 SEER2 Packaged Gas/Electric - S-GPGM33606031 - Solace
GLZT7CA3610,3 Ton R-32 Heat Pump Condenser - GLZT7CA3610 - Goodman
GLXT7CA3610,3 Ton R-32 Air Conditioner Condenser - GLXT7CA3610 - Goodman
GD9S960603BN,"60,000 BTU Gas Furnace 96% AFUE Single-Stage Downflow - GD9S960603BN - Goodman"
"RP15AY30AJ2NA, RH2VY3617STACNJ, WRX07521",R-454B 2.5 Ton 16 SEER2 Complete Heat Pump System 7.5kW - Rheem
"GLXS4BA2410, GR9S800403ANA, CAPTA2422A3","2.0 Ton AC System 14.3 SEER2 with 40,000 BTU 80% AFUE Furnace - R-32 - Goodman"
3926267869092184641,GLXS3BN4210 3.5 Ton R-32 Air Conditioner - Goodman
RA15AY18AJ1NA,1.5 Ton 15.2 SEER2 Single-Stage Air Conditioner - Rheem
S-GLXS4BA1810,1.5 Ton 14.3 SEER2 R-32 Air Conditioner - S-GLXS4BA1810 - Solace
GZV6SA3010,2.5 Ton R-32 Heat Pump Condenser - GZV6SA3010 - Goodman
"S-GLZS5BA4210,S-GR9S920804CNA,S-CAPTA4230C3",3.5 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Upflow Coil) - Solace
