product_id,title,brand,price,gtin,mpn,campaign,impressions,clicks,cost,conversions,conv_value,roas,cpc,has_brand_in_title,matched_brand,in_merchant_center
rcfy3617stanmc,"RHEEM RCFY3617STANMC - 3.0 Ton 17.5"" Cased Evaporator Coil",rheem,,,,Products merchant campaign,1719,23,29.788206,0.0,0.0,0.0,1.2951393913043479,True,rheem,False
rp15ay42aj2na,RHEEM 3.5 Ton 15.2 SEER2 Two-Stage Heat Pump,rheem,,,,Products merchant campaign,1192,17,29.470129,0.0,0.0,0.0,1.733537,True,rheem,False
"glxt7ca3610, amvt36bp1300",GOODMAN 3 Ton 17.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,goodman,,,,Products merchant campaign,965,9,29.0,1.0,5005.56,172.60551724137932,3.2222222222222223,True,goodman,False
"ra15ay60aj1na, rh2ty6024stannj, wrx10021",Rheem 5.0 Ton AC System 15.2 SEER2 with Air Handler & 10kW Heat Kit - R-454B,rheem,,,,Products merchant campaign,1241,15,28.96,0.0,0.0,0.0,1.9306666666666668,True,rheem,False
grvt961005cn,"Goodman 100,000 BTU Gas Furnace 96% AFUE Two-Stage Variable-Speed - GRVT961005CN",goodman,,,,Products merchant campaign,2185,15,28.6,0.0,0.0,0.0,1.9066666666666667,True,goodman,False
"s-glxs5ba3010,s-amst30bu13",SOLACE 2.5 Ton 15.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,solace,,,,Products merchant campaign,2139,13,28.43,0.0,0.0,0.0,2.186923076923077,True,solace,False
"glxt7ca4810, amvt48cp1300",GOODMAN 4 Ton 17.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,goodman,,,,Products merchant campaign,1195,9,28.29,0.0,0.0,0.0,3.143333333333333,True,goodman,False
hktsd15xa,Goodman HKTSD15XA 15 kW Electric Heat Strip Kit,goodman,,,,Products merchant campaign,3463,26,28.233436,0.0,0.0,0.0,1.0859013846153847,True,goodman,False
4445040413568904503,GOODMAN 3 Ton Variable Capacity 17.5 SEER2 R-32 80% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Horizontal Coil),goodman,,,,Products merchant campaign,120,4,27.97,0.0,0.0,0.0,6.9925,True,goodman,False
rxc24axvju,Daikin ENTRA 18 SEER2 24K BTU Heat Pump,daikin,,,,Products merchant campaign,2334,9,27.935793,0.0,0.0,0.0,3.103977,True,daikin,False
s-gr9s920804cn,Solace 92% AFUE Gas Furnace - S-GR9S920804CN,solace,,,,Products merchant campaign,1106,5,27.93,0.0,0.0,0.0,5.586,True,solace,False
"rp15ay48aj2na, r801t1005a21uhsnas, rcfy4821stanmc",Rheem 4.0 Ton Dual Fuel System - 15.2 SEER2 Heat Pump & 80% AFUE Furnace,rheem,,,,Products merchant campaign,2147,23,27.65,0.0,0.0,0.0,1.202173913043478,True,rheem,False
r801v0754a17uhscap,"RHEEM R801V0754A17UHSCAP - 75,000 BTU 80% AFUE Single Stage Furnace",rheem,,,,Products merchant campaign,2724,17,27.240833,0.0,0.0,0.0,1.6024019411764705,True,rheem,False
gr9s921004cn,Goodman GR9S921004CN Up to 92%% AFUE Gas Furnace,goodman,,,,Products merchant campaign,1399,7,26.54,0.0,0.0,0.0,3.7914285714285714,True,goodman,False
"rp14ay30aj2na, r801t0754a17uhsnas, rcfy3617stanmc","Rheem 2.5 Ton Dual Fuel System 14.3 SEER2 with 75,000 BTU 80% AFUE Furnace - R-454B",rheem,,,,Products merchant campaign,2155,15,26.47,0.0,0.0,0.0,1.7646666666666666,True,rheem,False
gr9t800603an,"Goodman 60,000 BTU Gas Furnace 80% AFUE Two-Stage - GR9T800603AN",goodman,,,,Products merchant campaign,1967,12,26.271854,0.0,0.0,0.0,2.1893211666666668,True,goodman,False
"s-glzs4ba3010,s-amst30bu13",SOLACE 2.5 Ton 14.3 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,solace,,,,Products merchant campaign,630,5,26.16,0.0,0.0,0.0,5.232,True,solace,False
"rp14ay48aj2na, r921t1005a21m4snas, rcfy4821stanmc","Rheem 4.0 Ton Heat Pump System 14.3 SEER2 with 100,000 BTU 92% AFUE Furnace - R-454B",rheem,,,,Products merchant campaign,1666,11,26.13,0.0,0.0,0.0,2.3754545454545455,True,rheem,False
17425743676521682582,GOODMAN 2.5 Ton 13.4 SEER2 R-32 Air Conditioning System with Multi-Position Air Handler,goodman,,,,Products merchant campaign,608,1,26.12,0.0,0.0,0.0,26.12,True,goodman,False
rp15ay60aj2na,RHEEM 5.0 Ton 15.2 SEER2 Two-Stage Heat Pump,rheem,,,,Products merchant campaign,1232,6,25.745105,0.0,0.0,0.0,4.290850833333333,True,rheem,False
"s-glxs5ba4210,s-amst42cu13",SOLACE 3.5 Ton 15.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,solace,,,,Products merchant campaign,1027,8,25.57,0.0,0.0,0.0,3.19625,True,solace,False
gd9t961005cn,"Goodman 100,000 BTU Gas Furnace 96% AFUE Two-Stage Downflow - GD9T961005CN",goodman,,,,Products merchant campaign,1521,10,25.55669,0.0,0.0,0.0,2.555669,True,goodman,False
"ra16ay60aj2na, r801v1255a24uhscap, rcfy6024stanmc",Rheem 5.0 Ton 16.0 SEER2 AC & 80% AFUE Gas Furnace System,rheem,,,,Products merchant campaign,1978,16,25.41,0.0,0.0,0.0,1.588125,True,rheem,False
"ra15ay60aj1na, r921t1155a24m4snas, rcfy6024stanmc",Rheem 5.0 Ton 15.0 SEER2 AC & 92% AFUE Gas Furnace System,rheem,,,,Products merchant campaign,1322,21,25.15,0.0,0.0,0.0,1.1976190476190476,True,rheem,False
"rp14ay30aj2na, rh2ty3617stannj, wrx07521",Rheem R-454B 2.5 Ton 14.3 SEER2 Complete Heat Pump System 7.5kW,rheem,,,,Products merchant campaign,1076,11,25.14,0.0,0.0,0.0,2.2854545454545456,True,rheem,False
r802v0754a17uhscap,"RHEEM R802V0754A17UHSCAP - 75,000 BTU 80% AFUE Two-Stage Furnace",rheem,,,,Products merchant campaign,1053,17,25.0,0.0,0.0,0.0,1.4705882352941178,True,rheem,False
s-grvt801005cn,"Solace 100,000 BTU 80% AFUE Gas Furnace - S-GRVT801005CN",solace,,,,Products merchant campaign,425,1,24.92,0.0,0.0,0.0,24.92,True,solace,False
"rp14ay30aj2na, r921t0603a17m4snas, rcfy3617stanmc","Rheem 2.5 Ton Heat Pump System 14.3 SEER2 with 60,000 BTU 92% AFUE Furnace - R-454B",rheem,,,,Products merchant campaign,1410,12,24.8,0.0,0.0,0.0,2.066666666666667,True,rheem,False
r802v1005a21uhscap,"RHEEM R802V1005A21UHSCAP - 100,000 BTU 80% AFUE Two-Stage Furnace",rheem,,,,Products merchant campaign,1399,27,24.683985,0.0,0.0,0.0,0.9142216666666667,True,rheem,False
gtst-cw-wh-a,GOODMAN SMART CONTROLLER – GTST-CW-WH-A,goodman,,,,Products merchant campaign,2507,12,24.44,0.0,0.0,0.0,2.0366666666666666,True,goodman,False
1009822755951715453,GOODMAN 2 Ton Variable Capacity 17.5 SEER2 R-32 80% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Horizontal Coil),goodman,,,,Products merchant campaign,43,2,24.32,0.0,0.0,0.0,12.16,True,goodman,False
gr9s920804cn,Goodman GR9S920804CN 92% AFUE Gas Furnace,goodman,,,,Products merchant campaign,3056,12,24.298973,0.0,0.0,0.0,2.024914416666667,True,goodman,False
dtst-tou-a,DAIKIN SMART CONTROLLER – DTST-TOU-A,goodman,,,,Products merchant campaign,5377,37,24.069251,0.0,0.0,0.0,0.6505202972972973,True,daikin,False
gd9s960603bn,"Goodman 60,000 BTU Gas Furnace 96% AFUE Single-Stage Downflow - GD9S960603BN",goodman,,,,Products merchant campaign,1031,3,23.84,0.0,0.0,0.0,7.946666666666666,True,goodman,False
r921v0855a21m4scap,"RHEEM R921V0855A21M4SCAP - 85,000 BTU 92% AFUE Single Stage Furnace",rheem,,,,Products merchant campaign,766,14,23.61,0.0,0.0,0.0,1.6864285714285714,True,rheem,False
"ra15ay48aj1na, r801t1005a21uhsnas, rcfy4821stanmc",Rheem 4.0 Ton 15.0 SEER2 AC & 80% AFUE Gas Furnace System,rheem,,,,Products merchant campaign,2700,30,23.6,0.0,0.0,0.0,0.7866666666666667,True,rheem,False
"ra15ay24aj1na, r921t0403a17m4snas, rcfy2417stanmc",Rheem 2.0 Ton 15.0 SEER2 AC & 92% AFUE Gas Furnace System,rheem,,,,Products merchant campaign,953,13,23.3,0.0,0.0,0.0,1.7923076923076924,True,rheem,False
"glxs4ba3010, gr9s800603ana, capta3022a3","Goodman 2.5 Ton AC System 14.3 SEER2 with 60,000 BTU 80% AFUE Furnace - R-32",goodman,,,,Products merchant campaign,326,3,23.1,0.0,0.0,0.0,7.7,True,goodman,False
"ra14ay18aj1na, rcfy2414staamc",Rheem 1.5 Ton AC System 14.3 SEER2 - R-454B,rheem,,,,Products merchant campaign,396,6,22.78,0.0,0.0,0.0,3.796666666666667,True,rheem,False
"glxs4ba4210, amst42cu13",GOODMAN 3.5 Ton 14.3 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,goodman,,,,Products merchant campaign,86,1,22.74,0.08792,322.9116492,14.200160474934037,22.74,True,goodman,False
rp14ay24aj2na,RHEEM 2.0 Ton 14.3 SEER2 Two-Stage Heat Pump,rheem,,,,Products merchant campaign,2114,28,22.713733,0.0,0.0,0.0,0.81120475,True,rheem,False
"gzv6sa3010, ahve36cp1300, hktsn08x1, gtst-cw-wh-a",GOODMAN 2.5 Ton 16.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,goodman,,,,Products merchant campaign,2153,29,22.69,0.0,0.0,0.0,0.7824137931034483,True,goodman,False
rh2ty2417stannj,RHEEM RH2TY2417STANNJ - 2.0 Ton Constant Torque Air Handler,rheem,,,,Products merchant campaign,1661,32,22.483451,0.0,0.0,0.0,0.70260784375,True,rheem,False
14535477753559697064,GOODMAN 5 Ton 13.4 SEER2 R-32 80% AFUE AC System (Horizontal Coil),goodman,,,,Products merchant campaign,42,1,22.36,0.0,0.0,0.0,22.36,True,goodman,False
"glxs3bn3010, amst30bu13",GOODMAN 2.5 Ton 13.4 SEER2 R-32 Air Conditioning System with Multi-Position Air Handler,goodman,,,,Products merchant campaign,1989,16,22.32,0.0,0.0,0.0,1.395,True,goodman,False
1623343711119763982,GOODMAN 3 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Upflow Coil),goodman,,,,Products merchant campaign,522,4,21.97652,0.0,0.0,0.0,5.49413,True,goodman,False
ra16ay48aj2na,RHEEM RA16AY48AJ2NA - 4.0 Ton 16.0 SEER2 Two-Stage Air Conditioner,rheem,,,,Products merchant campaign,2293,32,21.499076,0.0,0.0,0.0,0.671846125,True,rheem,False
s-gpgm33608031,Solace 3 Ton 13.4 SEER2 Packaged Gas/Electric - S-GPGM33608031,solace,,,,Products merchant campaign,115,4,21.41,0.0,0.0,0.0,5.3525,True,solace,False
16283150546927324809,"SOLACE 3 Ton 16.2 SEER2 R-32 96% AFUE 60,000 BTU Gas Furnace Air Conditioning System (Upflow Coil)",solace,,,,Products merchant campaign,620,6,21.4,0.0,0.0,0.0,3.5666666666666664,True,solace,False
r921v0703a17m4scap,"RHEEM R921V0703A17M4SCAP - 70,000 BTU 92% AFUE Single Stage Furnace",rheem,,,,Products merchant campaign,2130,12,20.668304,0.0,0.0,0.0,1.7223586666666666,True,rheem,False
"gxv6ss4810, ahve48cp1300, hktsn10x1, gtst-cw-wh-a",GOODMAN 4 Ton 16.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,goodman,,,,Products merchant campaign,1259,16,20.51,0.0,0.0,0.0,1.281875,True,goodman,False
ra14ay30aj1na,RHEEM 2.5 Ton 14.3 SEER2 Single-Stage Air Conditioner,rheem,,,,Products merchant campaign,1454,24,20.26138,0.0,0.0,0.0,0.8442241666666667,True,rheem,False
r962v0703a17m4scap,"RHEEM R962V0703A17M4SCAP - 70,000 BTU 96% AFUE Two-Stage Furnace",rheem,,,,Products merchant campaign,1023,20,20.252269,0.0,0.0,0.0,1.01261345,True,rheem,False
490619570545103749,"SOLACE 2.5 Ton 16.2 SEER2 R-32 80% AFUE 60,000 BTU Gas Furnace Air Conditioning System (Upflow Coil)",solace,,,,Products merchant campaign,306,2,20.03,0.0,0.0,0.0,10.015,True,solace,False
"glxs5ba3010, gr9s920603bna, capta3626b3",GOODMAN 2.5 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),goodman,,,,Products merchant campaign,484,6,19.74,0.0,0.0,0.0,3.2899999999999996,True,goodman,False
"ra15ay30aj1na, rcfy3617stanmc",Rheem 2.5 Ton 15.0 SEER2 AC & Evaporator Coil System,rheem,,,,Products merchant campaign,2278,15,19.67,0.0,0.0,0.0,1.3113333333333335,True,rheem,False
"ra15ay30aj1na, r801t0754a17uhsnas, rcfy3617stanmc",Rheem 2.5 Ton 14.3 SEER2 AC & 80% AFUE Gas Furnace System,rheem,,,,Products merchant campaign,927,8,19.45,0.0,0.0,0.0,2.43125,True,rheem,False
r921t1155a24m4snas,"RHEEM R921T1155A24M4SNAS - 115,000 BTU 92% AFUE Single Stage Furnace",rheem,,,,Products merchant campaign,1631,9,19.384564,0.0,0.0,0.0,2.1538404444444446,True,rheem,False
ftxc12axvju,Daikin ENTRA Series 12K BTU Hi-Wall Fan Coil,daikin,,,,Products merchant campaign,1875,15,19.327649,0.0,0.0,0.0,1.2885099333333334,True,daikin,False
"ra14ay30aj1na, rcfy3617stanmc",Rheem 2.5 Ton AC System 14.3 SEER2 - R-454B,rheem,,,,Products merchant campaign,1710,14,19.3,0.0,0.0,0.0,1.3785714285714286,True,rheem,False
2141506410583779776,Goodman GLXS3BN3010 2.5 Ton R-32 Air Conditioner,goodman,,,,Products merchant campaign,2066,15,19.07,0.0,0.0,0.0,1.2713333333333334,True,goodman,False
"s-glzs4ba3010,s-awst30lu1308a",SOLACE 2.5 Ton 14.3 SEER2 R-32 Heat Pump System with Wall-Mounted Air Handler,solace,,,,Products merchant campaign,920,5,18.665166,1.0,2617.9,140.25591843115674,3.7330332,True,solace,False
"glzs4ba3010, awst30su1310",GOODMAN 2.5 Ton 14.3 SEER2 R-32 Heat Pump System with Wall-Hung Air Handler AND 10kw Heat Kit,goodman,,,,Products merchant campaign,547,7,17.99,0.0,0.0,0.0,2.57,True,goodman,False
"rp15ay36aj2na, rh2vy3617stacnj, wrx10021",Rheem R-454B 3.0 Ton 16 SEER2 Complete Heat Pump System 10kW,rheem,,,,Products merchant campaign,2241,16,17.813078,0.0,0.0,0.0,1.113317375,True,rheem,False
gr9t800804cn,"Goodman 80,000 BTU Gas Furnace 80% AFUE Two-Stage - GR9T800804CN",goodman,,,,Products merchant campaign,1733,6,17.755876,0.0,0.0,0.0,2.959312666666667,True,goodman,False
glxs5ba3610,GOODMAN 3 Ton 15.2 SEER2 R-32 Air Conditioner — GLXS5BA3610,goodman,,,,Products merchant campaign,971,6,17.64976,0.0,0.0,0.0,2.9416266666666666,True,goodman,False
awst18su1305a,Goodman AWST18SU1305A Wall-Mount Air Handler,goodman,,,,Products merchant campaign,668,5,17.49,0.0,0.0,0.0,3.4979999999999998,True,goodman,False
15402446241857932761,GOODMAN 2.5 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Upflow Coil),goodman,,,,Products merchant campaign,1109,17,17.314075,0.0,0.0,0.0,1.018475,True,goodman,False
r801v0503a14uhscap,"RHEEM R801V0503A14UHSCAP - 50,000 BTU 80% AFUE Single Stage Furnace",rheem,,,,Products merchant campaign,718,12,17.176635,0.0,0.0,0.0,1.43138625,True,rheem,False
rxc09axvju,Daikin ENTRA 18 SEER2 9K BTU Heat Pump,daikin,,,,Products merchant campaign,13149,16,16.95267,0.0,0.0,0.0,1.059541875,True,daikin,False
"glzs5ba6010, amst60du13",GOODMAN 5 Ton 15.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,goodman,,,,Products merchant campaign,1269,3,16.88,0.0,0.0,0.0,5.626666666666666,True,goodman,False
r962v1005a21m4scap,"RHEEM R962V1005A21M4SCAP - 100,000 BTU 96% AFUE Two-Stage Furnace",rheem,,,,Products merchant campaign,1480,12,16.741266,0.0,0.0,0.0,1.3951054999999999,True,rheem,False
"glzs4ba3010, amst30bu13",GOODMAN 2.5 Ton 14.3 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,goodman,,,,Products merchant campaign,2251,9,16.57,0.0,0.0,0.0,1.8411111111111111,True,goodman,False
"glxs3bn3610, amst36bu13",GOODMAN 3 Ton 13.4 SEER2 R-32 Air Conditioning System with Multi-Position Air Handler,goodman,,,,Products merchant campaign,767,7,16.54,0.0,0.0,0.0,2.3628571428571425,True,goodman,False
"glxs4ba3610, awst36su1310",GOODMAN 3 Ton 14.3 SEER2 R-32 Air Conditioning System with Wall-Hung Air Handler AND 10kw Heat Kit,goodman,,,,Products merchant campaign,367,4,16.52,0.0,0.0,0.0,4.13,True,goodman,False
"ra14ay36aj1na, rcfy3617stanmc",Rheem 3.0 Ton AC System 14.3 SEER2 - R-454B,rheem,,,,Products merchant campaign,2772,14,16.35,0.0,0.0,0.0,1.167857142857143,True,rheem,False
2989926579016932586,GOODMAN 3 Ton 16.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil),goodman,,,,Products merchant campaign,485,8,16.3,0.0,0.0,0.0,2.0375,True,goodman,False
ra14ay24aj1na,RHEEM 2.0 Ton 14.3 SEER2 Single-Stage Air Conditioner,rheem,,,,Products merchant campaign,2106,26,16.195289,0.0,0.0,0.0,0.6228957307692308,True,rheem,False
7306352175098010832,GOODMAN 3 Ton 13.4 SEER2 R-32 Air Conditioning System with Wall-Hung Air Handler AND 10kw Heat Kit,goodman,,,,Products merchant campaign,725,9,16.17,0.0,0.0,0.0,1.7966666666666669,True,goodman,False
"s-glxs5ba3010,s-gr9s800603ana,s-capta3022a3",SOLACE 2.5 Ton 15.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil),solace,,,,Products merchant campaign,357,3,16.02,0.0,0.0,0.0,5.34,True,solace,False
s-gr9s920803bn,Solace 92% AFUE Gas Furnace - S-GR9S920803BN,solace,,,,Products merchant campaign,1474,7,16.0,0.0,0.0,0.0,2.2857142857142856,True,solace,False
"ra14ay60aj1na, rcfy6024stanmc",Rheem 5.0 Ton 14.0 SEER2 AC & Evaporator Coil System,rheem,,,,Products merchant campaign,1808,12,15.94,0.0,0.0,0.0,1.3283333333333334,True,rheem,False
r801v0755a21uhscap,"RHEEM R801V0755A21UHSCAP - 75,000 BTU 80% AFUE Single Stage Furnace",rheem,,,,Products merchant campaign,2566,14,15.884453,0.0,0.0,0.0,1.1346037857142857,True,rheem,False
"rp14ay24aj2na, r921t0403a17m4snas, rcfy2417stanmc","Rheem 2.0 Ton Heat Pump System 14.3 SEER2 with 40,000 BTU 92% AFUE Furnace - R-454B",rheem,,,,Products merchant campaign,2469,6,15.86,0.0,0.0,0.0,2.643333333333333,True,rheem,False
9372712717750232961,Rheem 3.5 Ton 15.2 SEER2 AC & 80% AFUE Gas Furnace System,rheem,,,,Products merchant campaign,63,2,15.84,0.0,0.0,0.0,7.92,True,rheem,False
gr9t801005cn,"Goodman 100,000 BTU Gas Furnace 80% AFUE Two-Stage - GR9T801005CN",goodman,,,,Products merchant campaign,5411,15,15.822311,0.0,0.0,0.0,1.0548207333333333,True,goodman,False
"glzs4ba2410, amst24bu13",GOODMAN 2 Ton 14.3 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,goodman,,,,Products merchant campaign,520,2,15.69,0.0,0.0,0.0,7.845,True,goodman,False
ftxc24axvju,Daikin ENTRA Series 24K BTU Hi-Wall Fan Coil,daikin,,,,Products merchant campaign,805,12,15.68,0.0,0.0,0.0,1.3066666666666666,True,daikin,False
gr9s800603ana,Goodman GR9S800603ANA 80% AFUE Gas Furnace,goodman,,,,Products merchant campaign,3961,7,15.65,0.0,0.0,0.0,2.2357142857142858,True,goodman,False
"glzs4ba1810, amst24bu13",GOODMAN 1.5 Ton 14.3 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,goodman,,,,Products merchant campaign,94,2,15.41,0.0,0.0,0.0,7.705,True,goodman,False
ra14ay42aj1na,RHEEM 3.5 Ton 14.3 SEER2 Single-Stage Air Conditioner,rheem,,,,Products merchant campaign,1304,8,15.342767,0.0,0.0,0.0,1.917845875,True,rheem,False
"rp14ay36aj2na, rh2ty3617stannj, wrx10021",Rheem R-454B 3.0 Ton 14.3 SEER2 Complete Heat Pump System 10kW,rheem,,,,Products merchant campaign,1107,13,15.34,0.0,0.0,0.0,1.18,True,rheem,False
"ra14ay48aj1na, r921t1005a21m4snas, rcfy4821stanmc","Rheem 4.0 Ton AC System 14.3 SEER2 with 100,000 BTU 92% AFUE Furnace - R-454B",rheem,,,,Products merchant campaign,1334,10,15.34,0.0,0.0,0.0,1.534,True,rheem,False
"glzs5ba3010, awst30su1308",GOODMAN 2.5 Ton 15.2 SEER2 R-32 Heat Pump System with Wall-Hung Air Handler AND 8kw Heat Kit,goodman,,,,Products merchant campaign,664,5,15.33,0.0,0.0,0.0,3.066,True,goodman,False
"glxs4ba3010, amst30bu13",GOODMAN 2.5 Ton 14.3 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,goodman,,,,Products merchant campaign,1786,10,15.18,0.0,0.0,0.0,1.518,True,goodman,False
ftxv24avju9,Daikin Hi-Wall Style Series 24K BTU Hi-Wall Fan Coil Multi Zone R-32,daikin,,,,Products merchant campaign,734,6,14.87,0.0,0.0,0.0,2.478333333333333,True,daikin,False
"gxv6ss2410, ahve24bp1300, hktsn05x1, gtst-cw-wh-a",GOODMAN 2 Ton 16.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,goodman,,,,Products merchant campaign,922,18,14.83,0.0,0.0,0.0,0.8238888888888889,True,goodman,False
gr9s800403ana,Goodman GR9S800403ANA 80% AFUE Gas Furnace,goodman,,,,Products merchant campaign,3239,15,14.68,0.0,0.0,0.0,0.9786666666666667,True,goodman,False
"gzv7sa6010, ahve60dp1300, gtst-cw-wh-a",GOODMAN 5 Ton 17.5 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,goodman,,,,Products merchant campaign,657,13,14.63,0.0,0.0,0.0,1.1253846153846154,True,goodman,False
wrx10021,RHEEM WRX10021 - 10 kW Electric Heat Kit,rheem,,,,Products merchant campaign,906,3,14.575082,0.0,0.0,0.0,4.858360666666667,True,rheem,False
s-0230k00044,Solace R-32 Furnace Integration Kit - S-0230K00044,solace,,,,Products merchant campaign,624,4,14.46744,0.0,0.0,0.0,3.61686,True,solace,False
glxs4ma3610,Goodman 3.0 Ton Air Conditioner 14.3 SEER2 Single-Stage R-32 - GLXS4MA3610,goodman,,,,Products merchant campaign,201,1,14.3,0.0,0.0,0.0,14.3,True,goodman,False
"glxs5ba4210, amst42cu13",GOODMAN 3.5 Ton 15.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,goodman,,,,Products merchant campaign,455,7,14.27,0.0,0.0,0.0,2.0385714285714287,True,goodman,False
gr9s920803bn,Goodman GR9S920803BN 92% AFUE Gas Furnace,goodman,,,,Products merchant campaign,1622,6,14.212573,0.0,0.0,0.0,2.368762166666667,True,goodman,False
s-gphh56031,Solace 5 Ton 15.2 SEER2 Packaged Heat Pump - S-GPHH56031,solace,,,,Products merchant campaign,1059,9,14.07,0.0,0.0,0.0,1.5633333333333335,True,solace,False
"gzv6sa6010, ahve60dp1300, hktsn10x1, gtst-cw-wh-a",GOODMAN 5 Ton 16.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,goodman,,,,Products merchant campaign,1283,13,13.75,0.0,0.0,0.0,1.0576923076923077,True,goodman,False
s-glxt7ca6010,Solace 5 Ton 17.2 SEER2 R-32 Air Conditioner - S-GLXT7CA6010,solace,,,,Products merchant campaign,257,1,13.72,0.0,0.0,0.0,13.72,True,solace,False
glxs5ba4810,GOODMAN 4 Ton 15.2 SEER2 R-32 Air Conditioner — GLXS5BA4810,goodman,,,,Products merchant campaign,760,6,13.71,0.0,0.0,0.0,2.285,True,goodman,False
ftxv12avju9,Daikin Hi-Wall Style Series 12K BTU Hi-Wall Fan Coil Multi Zone R-32,daikin,,,,Products merchant campaign,889,3,13.64,0.0,0.0,0.0,4.546666666666667,True,daikin,False
glxs4ba4810,Goodman GLXS4BA4810 4 Ton R-32 Air Conditioner,goodman,,,,Products merchant campaign,880,4,13.6,0.0,0.0,0.0,3.4,True,goodman,False
awst18su1308a,Goodman AWST18SU1308A Wall-Mount Air Handler,goodman,,,,Products merchant campaign,1006,9,13.4,0.0,0.0,0.0,1.488888888888889,True,goodman,False
"glzs5ba2410, awst24su1305",GOODMAN 2 Ton 15.2 SEER2 R-32 Heat Pump System with Wall-Hung Air Handler,goodman,,,,Products merchant campaign,67,1,13.35,0.0,0.0,0.0,13.35,True,goodman,False
"gzv6sa4810, ahve48cp1300, hktsn10x1, gtst-cw-wh-a",GOODMAN 4 Ton 16.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,goodman,,,,Products merchant campaign,1447,21,12.96,0.0,0.0,0.0,0.6171428571428572,True,goodman,False
rh2ty4821stannj,RHEEM RH2TY4821STANNJ - 4.0 Ton Constant Torque Air Handler,rheem,,,,Products merchant campaign,1083,16,12.829409,0.0,0.0,0.0,0.8018380625,True,rheem,False
7381745634635091392,GOODMAN 3 Ton Variable Capacity 17.5 SEER2 R-32 96% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Upflow Coil),goodman,,,,Products merchant campaign,160,3,12.8,0.0,0.0,0.0,4.266666666666667,True,goodman,False
awst24su1308a,Goodman AWST24SU1308A Wall-Mount Air Handler,goodman,,,,Products merchant campaign,473,7,12.59,0.0,0.0,0.0,1.7985714285714285,True,goodman,False
gzv7sa6010,GOODMAN GZV7SA6010 - 5.0 Ton 17.5 SEER2 Variable-Speed Heat Pump,goodman,,,,Products merchant campaign,1068,13,12.513302,0.0,0.0,0.0,0.9625616923076923,True,goodman,False
7762047851210346470,"SOLACE 2.5 Ton 16.2 SEER2 R-32 96% AFUE 60,000 BTU Gas Furnace Air Conditioning System (Upflow Coil)",solace,,,,Products merchant campaign,540,6,12.37,0.0,0.0,0.0,2.0616666666666665,True,solace,False
"glzt7ca6010, amvt60dp1300",GOODMAN 5 Ton 17.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,goodman,,,,Products merchant campaign,1179,6,12.35,0.0,0.0,0.0,2.058333333333333,True,goodman,False
r801v1255a24uhscap,"RHEEM R801V1255A24UHSCAP - 125,000 BTU 80% AFUE Single Stage Furnace",rheem,,,,Products merchant campaign,1556,19,12.284343,0.0,0.0,0.0,0.6465443684210527,True,rheem,False
"glxs5ba6010, gr9s801005cna, capta6030c3",GOODMAN 5 Ton 15.2 SEER2 R-32 80% AFUE AC System (Upflow Coil),goodman,,,,Products merchant campaign,219,3,12.27,0.0,0.0,0.0,4.09,True,goodman,False
"glxs4ba3010, gr9s800603ana, chpta3026b3","Goodman 2.5 Ton Horizontal 80% Gas System 14.3 SEER2 14"" Wide R-32",goodman,,,,Products merchant campaign,817,6,12.24,0.0,0.0,0.0,2.04,True,goodman,False
rh2ty6024stannj,RHEEM RH2TY6024STANNJ - 5.0 Ton Constant Torque Air Handler,rheem,,,,Products merchant campaign,729,12,12.16,0.0,0.0,0.0,1.0133333333333334,True,rheem,False
