offer_id,current_title,new_title,brand
S-GLXS5BA4210,Solace 3.5 Ton 15.2 SEER2 R-32 Air Conditioner - S-GLXS5BA4210,3.5 Ton 15.2 SEER2 R-32 Air Conditioner - S-GLXS5BA4210 - Solace,solace
"RP15AY42AJ2NA, R921T0855A21M4SNAS, RCFY4821STANMC",Rheem 3.5 Ton Dual Fuel System - 15.2 SEER2 Heat Pump & 92% AFUE Furnace - R-454B,3.5 Ton Dual Fuel System - 15.2 SEER2 Heat Pump & 92% AFUE Furnace - R-454B - Rheem,rheem
FP38,Rheem FP38 LP Conversion Kit - 90%+ Furnaces,FP38 LP Conversion Kit - 90%+ Furnaces - Rheem,rheem
"RP14AY36AJ2NA, R921T0603A17M4SNAS, RCFY3617STANMC","Rheem 3.0 Ton Heat Pump System 14.3 SEER2 with 60,000 BTU 92% AFUE Furnace - R-454B","3.0 Ton Heat Pump System 14.3 SEER2 with 60,000 BTU 92% AFUE Furnace - R-454B - Rheem",rheem
"GLXS5BA1810, AWST18SU1305",GOODMAN 1.5 Ton 15.2 SEER2 R-32 Air Conditioning System with Wall-Hung Air Handler,1.5 Ton 15.2 SEER2 R-32 Air Conditioning System with Wall-Hung Air Handler - Goodman,goodman
"S-GLXS4BA1810,S-GR9S800403ANA,S-CAPTA2422A3",SOLACE 1.5 Ton 14.3 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil),1.5 Ton 14.3 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Solace,solace
"S-GLXS4BA3610,S-AMST36BU13",SOLACE 3 Ton 14.3 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,3 Ton 14.3 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Solace,solace
"S-GLXS5BA1810,S-GR9S920403ANA,S-CAPTA2422A3",SOLACE 1.5 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),1.5 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Solace,solace
S-GR9S800804CNA,Solace 80% AFUE Gas Furnace - S-GR9S800804CNA,80% AFUE Gas Furnace - S-GR9S800804CNA - Solace,solace
"GLXS5BA2410, GR9S800403ANA, CAPTA2422A3",GOODMAN 2 Ton 15.2 SEER2 R-32 80% AFUE AC System (Upflow Coil),2 Ton 15.2 SEER2 R-32 80% AFUE AC System (Upflow Coil) - Goodman,goodman
2003468016137030112,GOODMAN 3 Ton Variable Capacity 17.5 SEER2 R-32 96% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Horizontal Coil),3 Ton Variable Capacity 17.5 SEER2 R-32 96% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Horizontal Coil) - Goodman,goodman
12310326792334587184,Solace 2.5 Ton R-32 Air Handler - S-AMST30BU13,2.5 Ton R-32 Air Handler - S-AMST30BU13 - Solace,solace
"GLZS4BA3010, GR9S920603BNA, CHPTA3026B3","Goodman 2.5 Ton Horizontal Dual Fuel 92% Gas System 14.3 SEER2 17"" Wide R-32","2.5 Ton Horizontal Dual Fuel 92% Gas System 14.3 SEER2 17"" Wide R-32 - Goodman",goodman
"S-GLZS5BA4210,S-GR9S800804CNA,S-CAPTA4230C3",SOLACE 3.5 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil),3.5 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil) - Solace,solace
"RXC12AXVJU, FTXC12AXVJU",Daikin ENTRA 18 SEER2 12K BTU Heat Pump and 12K BTU Hi-Wall Fan Coil,ENTRA 18 SEER2 12K BTU Heat Pump and 12K BTU Hi-Wall Fan Coil - Daikin,daikin
14598405106013751041,GOODMAN 4 Ton Variable Capacity 17.5 SEER2 R-32 80% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Upflow Coil),4 Ton Variable Capacity 17.5 SEER2 R-32 80% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Upflow Coil) - Goodman,goodman
"GLXS3BN3010, AWST30SU1310",GOODMAN 2.5 Ton 13.4 SEER2 R-32 Air Conditioning System with Wall-Hung Air Handler AND 10kw Heat Kit,2.5 Ton 13.4 SEER2 R-32 Air Conditioning System with Wall-Hung Air Handler AND 10kw Heat Kit - Goodman,goodman
GPHM34831,Goodman 4 Ton 13.4 SEER2 Packaged Heat Pump - GPHM34831,4 Ton 13.4 SEER2 Packaged Heat Pump - GPHM34831 - Goodman,goodman
DTST-TOU-A,DAIKIN SMART CONTROLLER – DTST-TOU-A,SMART CONTROLLER – DTST-TOU-A - Daikin,daikin
PLUSHP,Solace Plus Digital Programmable Thermostat (Heat Pump),Plus Digital Programmable Thermostat (Heat Pump) - Solace,solace
1344364050854931806,GOODMAN 3.5 Ton Variable Capacity 17.5 SEER2 R-32 80% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Upflow Coil),3.5 Ton Variable Capacity 17.5 SEER2 R-32 80% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Upflow Coil) - Goodman,goodman
"GLXS4BA3610, GR9S920603BNA, CHPTA3630B3","Goodman 3 Ton Horizontal 92% Gas System 14.3 SEER2 17"" Wide R-32","3 Ton Horizontal 92% Gas System 14.3 SEER2 17"" Wide R-32 - Goodman",goodman
GR9S921205DN,Goodman GR9S921205DN 92% AFUE Gas Furnace,GR9S921205DN 92% AFUE Gas Furnace - Goodman,goodman
AMST24BU13,Goodman AMST24BU13 2 Ton R-32 Multi-Position Air Handler,AMST24BU13 2 Ton R-32 Multi-Position Air Handler - Goodman,goodman
"S-GLXT7CA2410,S-CHPTA2426B3,S-GRVT800603BN","SOLACE 2 Ton 17.2 SEER2 R-32 80% AFUE 60,000 BTU Gas Furnace Air Conditioning System (Horizontal Coil)","2 Ton 17.2 SEER2 R-32 80% AFUE 60,000 BTU Gas Furnace Air Conditioning System (Horizontal Coil) - Solace",solace
S-AMST60DU13,Solace 5 Ton R-32 Air Handler - S-AMST60DU13,5 Ton R-32 Air Handler - S-AMST60DU13 - Solace,solace
"GLZS4BA4810, GR9S920804CNA, CAPT6030C3","Goodman 4 Ton Heat Pump System 14.3 SEER2 with 80,000 BTU 92% AFUE Furnace - R-32","4 Ton Heat Pump System 14.3 SEER2 with 80,000 BTU 92% AFUE Furnace - R-32 - Goodman",goodman
"RP14AY30AJ2NA, R801T0754A17UHSNAS, RCFY3617STANMC","Rheem 2.5 Ton Dual Fuel System 14.3 SEER2 with 75,000 BTU 80% AFUE Furnace - R-454B","2.5 Ton Dual Fuel System 14.3 SEER2 with 75,000 BTU 80% AFUE Furnace - R-454B - Rheem",rheem
"S-GLXS5BA4210,S-GR9S800804CNA,S-CHPTA4230C3",SOLACE 3.5 Ton 15.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),3.5 Ton 15.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Solace,solace
"GLZS4BA3610, AWST36SU1308",GOODMAN 3 Ton 14.3 SEER2 R-32 Heat Pump System with Wall-Hung Air Handler AND 8kw Heat Kit,3 Ton 14.3 SEER2 R-32 Heat Pump System with Wall-Hung Air Handler AND 8kw Heat Kit - Goodman,goodman
1484090105532659179,GOODMAN 2 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Upflow Coil),2 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman,goodman
0230K00044,Goodman FireFly Refrigerant Board,FireFly Refrigerant Board - Goodman,goodman
"RA15AY24AJ1NA, RH2TY2417STANNJ, WRX05021",Rheem 2.0 Ton AC System 15.2 SEER2 with Air Handler & 5kW Heat Kit - R-454B,2.0 Ton AC System 15.2 SEER2 with Air Handler & 5kW Heat Kit - R-454B - Rheem,rheem
"GXV6SS1810, AHVE24BP1300, HKTSN05X1, GTST-CW-WH-A",GOODMAN 1.5 Ton 16.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,1.5 Ton 16.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Goodman,goodman
GPGM34206031,Goodman 3.5 Ton 13.4 SEER2 Packaged Gas/Electric - GPGM34206031,3.5 Ton 13.4 SEER2 Packaged Gas/Electric - GPGM34206031 - Goodman,goodman
"GLXS4BA4810, GR9S800804CNA, CHPTA4830C3","Goodman 4 Ton AC System 14.3 SEER2 with 80,000 BTU 80% AFUE Furnace - R-32","4 Ton AC System 14.3 SEER2 with 80,000 BTU 80% AFUE Furnace - R-32 - Goodman",goodman
3031369256934548299,GOODMAN 2 Ton 16.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil),2 Ton 16.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman,goodman
"RP15AY48AJ2NA, RH2TY4821STANNJ, WRX10021",Rheem R-454B 4.0 Ton 15.2 SEER2 Complete Heat Pump System 10kW,R-454B 4.0 Ton 15.2 SEER2 Complete Heat Pump System 10kW - Rheem,rheem
"S-GXV6SS1810,S-AHVE24BP1300,S-GTST-CW-WH-A",SOLACE 1.5 Ton 16.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,1.5 Ton 16.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Solace,solace
GRVT800803BN,Goodman 80% AFUE Gas Furnace - GRVT800803BN,80% AFUE Gas Furnace - GRVT800803BN - Goodman,goodman
"GLXS3BN3010, GR9S920603BNA, CAPTA3626B3",GOODMAN 2.5 Ton 13.4 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),2.5 Ton 13.4 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman,goodman
"GLXS3BN4810, GR9S800804CNA, CAPTA6030C3",GOODMAN 4 Ton 13.4 SEER2 R-32 80% AFUE AC System (Upflow Coil),4 Ton 13.4 SEER2 R-32 80% AFUE AC System (Upflow Coil) - Goodman,goodman
"S-GLZS4BA3610,S-GR9S800604BNA,S-CHPTA3630B3",SOLACE 3 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel System (Horizontal Coil),3 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel System (Horizontal Coil) - Solace,solace
AMVT24BP1300,Goodman 2.0 Ton AMVT24BP1300 R-32 Multi-Position Variable-Speed Air Handler,2.0 Ton AMVT24BP1300 R-32 Multi-Position Variable-Speed Air Handler - Goodman,goodman
GLXS5BA4210,GOODMAN 3.5 Ton 15.2 SEER2 R-32 Air Conditioner — GLXS5BA4210,3.5 Ton 15.2 SEER2 R-32 Air Conditioner — GLXS5BA4210 - Goodman,goodman
"GLXT7CA3610, CHPTA3630B3, GRVT800603BN",GOODMAN 3 Ton 17.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),3 Ton 17.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Goodman,goodman
"S-GLZS5BA3610,S-GR9S920603BNA,S-CAPTA3626B3",SOLACE 3 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Upflow Coil),3 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Upflow Coil) - Solace,solace
S-GRVT801005CN,"Solace 100,000 BTU 80% AFUE Gas Furnace - S-GRVT801005CN","100,000 BTU 80% AFUE Gas Furnace - S-GRVT801005CN - Solace",solace
2141506410583779776,Goodman GLXS3BN3010 2.5 Ton R-32 Air Conditioner,GLXS3BN3010 2.5 Ton R-32 Air Conditioner - Goodman,goodman
AHVE36CP1300,Goodman 3 Ton R-32 Air Handler - AHVE36CP1300,3 Ton R-32 Air Handler - AHVE36CP1300 - Goodman,goodman
CHPTA4830C3,Goodman CHPTA4830C3 3½ - 4 Ton R-32 Evaporator Coil,CHPTA4830C3 3½ - 4 Ton R-32 Evaporator Coil - Goodman,goodman
GZV6SA4210,Goodman 3.5 Ton R-32 Heat Pump Condenser - GZV6SA4210,3.5 Ton R-32 Heat Pump Condenser - GZV6SA4210 - Goodman,goodman
GPHH53631,Goodman 3 Ton 15.2 SEER2 Packaged Heat Pump - GPHH53631,3 Ton 15.2 SEER2 Packaged Heat Pump - GPHH53631 - Goodman,goodman
"GLXS4BA3010, GR9S800603ANA, CAPTA3022A3","Goodman 2.5 Ton AC System 14.3 SEER2 with 60,000 BTU 80% AFUE Furnace - R-32","2.5 Ton AC System 14.3 SEER2 with 60,000 BTU 80% AFUE Furnace - R-32 - Goodman",goodman
S-GRVT961205DN,"Solace 120,000 BTU 96% AFUE Gas Furnace - S-GRVT961205DN","120,000 BTU 96% AFUE Gas Furnace - S-GRVT961205DN - Solace",solace
S-CHPTA3026B3,Solace 2.5 Ton R-32 Horizontal Evaporator Coil - S-CHPTA3026B3,2.5 Ton R-32 Horizontal Evaporator Coil - S-CHPTA3026B3 - Solace,solace
"GLZS4BA4810, AMST48CU13",GOODMAN 4 Ton 14.3 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,4 Ton 14.3 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Goodman,goodman
"GLXT7CA4810, AMVT48CP1300",GOODMAN 4 Ton 17.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,4 Ton 17.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Goodman,goodman
S-GPHH53631,Solace 3 Ton 15.2 SEER2 Packaged Heat Pump - S-GPHH53631,3 Ton 15.2 SEER2 Packaged Heat Pump - S-GPHH53631 - Solace,solace
GRVT960603BN,Goodman 96% AFUE Gas Furnace - GRVT960603BN,96% AFUE Gas Furnace - GRVT960603BN - Goodman,goodman
"GLZS5BA3610, GR9S920603BNA, CAPTA3626B3",GOODMAN 3 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Upflow / Vertical Coil),3 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Upflow / Vertical Coil) - Goodman,goodman
S-GLZT7CA2410,Solace 2 Ton 17.2 SEER2 R-32 Heat Pump - S-GLZT7CA2410,2 Ton 17.2 SEER2 R-32 Heat Pump - S-GLZT7CA2410 - Solace,solace
"S-GLZT7CA2410,S-AMVT30BP1300",SOLACE 2 Ton 17.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,2 Ton 17.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Solace,solace
2535129780394748833,GOODMAN 1.5 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),1.5 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Goodman,goodman
CHPEA3026B3,Goodman 2.5 Ton R-32 Horizontal Evaporator Coil - CHPEA3026B3,2.5 Ton R-32 Horizontal Evaporator Coil - CHPEA3026B3 - Goodman,goodman
"S-GLXS4BA4210,S-GR9S920804CNA,S-CAPTA4230C3",SOLACE 3.5 Ton 14.3 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),3.5 Ton 14.3 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Solace,solace
"RA14AY18AJ1NA, RCFY2414STAAMC",Rheem 1.5 Ton AC System 14.3 SEER2 - R-454B,1.5 Ton AC System 14.3 SEER2 - R-454B - Rheem,rheem
S-CAPEA4830C3,Solace 4 Ton R-32 Upflow Evaporator Coil - S-CAPEA4830C3,4 Ton R-32 Upflow Evaporator Coil - S-CAPEA4830C3 - Solace,solace
R962V0603A17M4SCAP,"RHEEM R962V0603A17M4SCAP - 60,000 BTU 96% AFUE Two-Stage Furnace","R962V0603A17M4SCAP - 60,000 BTU 96% AFUE Two-Stage Furnace - Rheem",rheem
"GLXS5BA1810, GR9S800403ANA, CHPTA2426B3",GOODMAN 1.5 Ton 15.2 SEER2 R-32 80% AFUE AC System (Horizontal Coil),1.5 Ton 15.2 SEER2 R-32 80% AFUE AC System (Horizontal Coil) - Goodman,goodman
"GLXS5BA2410, GR9S920403ANA, CAPTA2422A3",GOODMAN 2 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),2 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman,goodman
"RA15AY60AJ1NA, R921T1155A24M4SNAS, RCFY6024STANMC",Rheem 5.0 Ton 15.0 SEER2 AC & 92% AFUE Gas Furnace System,5.0 Ton 15.0 SEER2 AC & 92% AFUE Gas Furnace System - Rheem,rheem
S-GR9S921004CN,Solace 92% AFUE Gas Furnace - S-GR9S921004CN,92% AFUE Gas Furnace - S-GR9S921004CN - Solace,solace
"GLXS5BA4810, GR9S920804CNA, CAPT6030C3",GOODMAN 4 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),4 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman,goodman
"S-GLXS5BA4210,S-GR9S800804CNA,S-CAPTA4230C3",SOLACE 3.5 Ton 15.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil),3.5 Ton 15.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Solace,solace
FTXC12AXVJU,Daikin ENTRA Series 12K BTU Hi-Wall Fan Coil,ENTRA Series 12K BTU Hi-Wall Fan Coil - Daikin,daikin
"S-GLZS5BA2410,S-GR9S800403ANA,S-CAPTA2422A3",SOLACE 2 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil),2 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil) - Solace,solace
"RP15AY42AJ2NA, RH2TY4821STANNJ, WRX10021",Rheem R-454B 3.5 Ton 15.2 SEER2 Complete Heat Pump System 10kW,R-454B 3.5 Ton 15.2 SEER2 Complete Heat Pump System 10kW - Rheem,rheem
S-GR9S921205DN,Solace 92% AFUE Gas Furnace - S-GR9S921205DN,92% AFUE Gas Furnace - S-GR9S921205DN - Solace,solace
AHVE60DP1300,Goodman 5 Ton R-32 Air Handler - AHVE60DP1300,5 Ton R-32 Air Handler - AHVE60DP1300 - Goodman,goodman
GPGM33006031,Goodman 2.5 Ton 13.4 SEER2 Packaged Gas/Electric - GPGM33006031,2.5 Ton 13.4 SEER2 Packaged Gas/Electric - GPGM33006031 - Goodman,goodman
GR9S921005CN,Goodman GR9S921005CN 92% AFUE Gas Furnace,GR9S921005CN 92% AFUE Gas Furnace - Goodman,goodman
S-GLXS5BA3610,Solace 3 Ton 15.2 SEER2 R-32 Air Conditioner - S-GLXS5BA3610,3 Ton 15.2 SEER2 R-32 Air Conditioner - S-GLXS5BA3610 - Solace,solace
"GLXS5BA4210, GR9S800804CNA, CHPTA4230C3",GOODMAN 3.5 Ton 15.2 SEER2 R-32 80% AFUE AC System (Horizontal Coil),3.5 Ton 15.2 SEER2 R-32 80% AFUE AC System (Horizontal Coil) - Goodman,goodman
"RP15AY48AJ2NA, R921T1005A21M4SNAS, RCFY4821STANMC",Rheem 4.0 Ton Dual Fuel System - 15.2 SEER2 Heat Pump & 92% AFUE Furnace - R-454B,4.0 Ton Dual Fuel System - 15.2 SEER2 Heat Pump & 92% AFUE Furnace - R-454B - Rheem,rheem
13927586192628088949,"SOLACE 3 Ton 17.5 SEER2 R-32 80% AFUE 80,000 BTU Dual Fuel System (Horizontal Coil)","3 Ton 17.5 SEER2 R-32 80% AFUE 80,000 BTU Dual Fuel System (Horizontal Coil) - Solace",solace
S-GPCH33031,Solace 2.5 Ton 13.4 SEER2 Packaged Air Conditioner - S-GPCH33031,2.5 Ton 13.4 SEER2 Packaged Air Conditioner - S-GPCH33031 - Solace,solace
"GLXS4BA3010, AMST30BU13",GOODMAN 2.5 Ton 14.3 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,2.5 Ton 14.3 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Goodman,goodman
"RA15AY24AJ1NA, R801T0503A14UHSNAS, RCFY2414STAAMC","Rheem 2.0 Ton AC System 15.2 SEER2 with 50,000 BTU 80% AFUE Furnace - R-454B","2.0 Ton AC System 15.2 SEER2 with 50,000 BTU 80% AFUE Furnace - R-454B - Rheem",rheem
"S-GLXS5BA4210,S-AMST42CU13",SOLACE 3.5 Ton 15.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,3.5 Ton 15.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Solace,solace
"S-GLZS5BA6010,S-GR9S801005CNA,S-CHPTA6030D3",SOLACE 5 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Horizontal Coil),5 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Horizontal Coil) - Solace,solace
GXV6SS4210,Goodman 3.5 Ton R-32 Air Conditioner Condenser - GXV6SS4210,3.5 Ton R-32 Air Conditioner Condenser - GXV6SS4210 - Goodman,goodman
"GLZS5BA4210, GR9S920804CNA, CHPTA4230C3","Goodman 3.5 Ton Horizontal Dual Fuel 92% Gas System 15.2 SEER2 21"" Wide R-32","3.5 Ton Horizontal Dual Fuel 92% Gas System 15.2 SEER2 21"" Wide R-32 - Goodman",goodman
GLXS4BA1810,Goodman GLXS4BA1810 1.5 Ton R-32 Air Conditioner,GLXS4BA1810 1.5 Ton R-32 Air Conditioner - Goodman,goodman
17010419788184720316,GOODMAN 4 Ton Variable Capacity 17.5 SEER2 R-32 80% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Horizontal Coil),4 Ton Variable Capacity 17.5 SEER2 R-32 80% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Horizontal Coil) - Goodman,goodman
15309237137154257434,"SOLACE 4 Ton 16.2 SEER2 R-32 96% AFUE 80,000 BTU Gas Furnace Air Conditioning System (Horizontal Coil)","4 Ton 16.2 SEER2 R-32 96% AFUE 80,000 BTU Gas Furnace Air Conditioning System (Horizontal Coil) - Solace",solace
S-GPCH34831,Solace 4 Ton 13.4 SEER2 Packaged Air Conditioner - S-GPCH34831,4 Ton 13.4 SEER2 Packaged Air Conditioner - S-GPCH34831 - Solace,solace
R921T1005A21M4SNAS,"RHEEM R921T1005A21M4SNAS - 100,000 BTU 92% AFUE Single Stage Furnace","R921T1005A21M4SNAS - 100,000 BTU 92% AFUE Single Stage Furnace - Rheem",rheem
S-CAPTA4230C3,Solace 3.5 Ton R-32 Upflow Evaporator Coil - S-CAPTA4230C3,3.5 Ton R-32 Upflow Evaporator Coil - S-CAPTA4230C3 - Solace,solace
R921V0703A17M4SCAP,"RHEEM R921V0703A17M4SCAP - 70,000 BTU 92% AFUE Single Stage Furnace","R921V0703A17M4SCAP - 70,000 BTU 92% AFUE Single Stage Furnace - Rheem",rheem
"S-GLZS4BA1810,S-AMST24BU13",SOLACE 1.5 Ton 14.3 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,1.5 Ton 14.3 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Solace,solace
S-GPGM33606031,Solace 3 Ton 13.4 SEER2 Packaged Gas/Electric - S-GPGM33606031,3 Ton 13.4 SEER2 Packaged Gas/Electric - S-GPGM33606031 - Solace,solace
GLZT7CA3610,Goodman 3 Ton R-32 Heat Pump Condenser - GLZT7CA3610,3 Ton R-32 Heat Pump Condenser - GLZT7CA3610 - Goodman,goodman
GLXT7CA3610,Goodman 3 Ton R-32 Air Conditioner Condenser - GLXT7CA3610,3 Ton R-32 Air Conditioner Condenser - GLXT7CA3610 - Goodman,goodman
GD9S960603BN,"Goodman 60,000 BTU Gas Furnace 96% AFUE Single-Stage Downflow - GD9S960603BN","60,000 BTU Gas Furnace 96% AFUE Single-Stage Downflow - GD9S960603BN - Goodman",goodman
"RP15AY30AJ2NA, RH2VY3617STACNJ, WRX07521",Rheem R-454B 2.5 Ton 16 SEER2 Complete Heat Pump System 7.5kW,R-454B 2.5 Ton 16 SEER2 Complete Heat Pump System 7.5kW - Rheem,rheem
"GLXS4BA2410, GR9S800403ANA, CAPTA2422A3","Goodman 2.0 Ton AC System 14.3 SEER2 with 40,000 BTU 80% AFUE Furnace - R-32","2.0 Ton AC System 14.3 SEER2 with 40,000 BTU 80% AFUE Furnace - R-32 - Goodman",goodman
3926267869092184641,Goodman GLXS3BN4210 3.5 Ton R-32 Air Conditioner,GLXS3BN4210 3.5 Ton R-32 Air Conditioner - Goodman,goodman
RA15AY18AJ1NA,RHEEM 1.5 Ton 15.2 SEER2 Single-Stage Air Conditioner,1.5 Ton 15.2 SEER2 Single-Stage Air Conditioner - Rheem,rheem
S-GLXS4BA1810,Solace 1.5 Ton 14.3 SEER2 R-32 Air Conditioner - S-GLXS4BA1810,1.5 Ton 14.3 SEER2 R-32 Air Conditioner - S-GLXS4BA1810 - Solace,solace
GZV6SA3010,Goodman 2.5 Ton R-32 Heat Pump Condenser - GZV6SA3010,2.5 Ton R-32 Heat Pump Condenser - GZV6SA3010 - Goodman,goodman
"S-GLZS5BA4210,S-GR9S920804CNA,S-CAPTA4230C3",SOLACE 3.5 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Upflow Coil),3.5 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Upflow Coil) - Solace,solace
GLXS4BA6010,Goodman GLXS4BA6010 5 Ton R-32 Air Conditioner,GLXS4BA6010 5 Ton R-32 Air Conditioner - Goodman,goodman
FTXV24AVJU9,Daikin Hi-Wall Style Series 24K BTU Hi-Wall Fan Coil Multi Zone R-32,Hi-Wall Style Series 24K BTU Hi-Wall Fan Coil Multi Zone R-32 - Daikin,daikin
GLXT7CA4810,Goodman 4 Ton R-32 Air Conditioner Condenser - GLXT7CA4810,4 Ton R-32 Air Conditioner Condenser - GLXT7CA4810 - Goodman,goodman
"RP14AY36AJ2NA, R801T0754A17UHSNAS, RCFY3617STANMC","Rheem 3.0 Ton Dual Fuel System 14.3 SEER2 with 75,000 BTU 80% AFUE Furnace - R-454B","3.0 Ton Dual Fuel System 14.3 SEER2 with 75,000 BTU 80% AFUE Furnace - R-454B - Rheem",rheem
"S-GLXS4BA3010,S-GR9S800603ANA,S-CAPTA3022A3",SOLACE 2.5 Ton 14.3 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil),2.5 Ton 14.3 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Solace,solace
S-GPCH34231,Solace 3.5 Ton 13.4 SEER2 Packaged Air Conditioner - S-GPCH34231,3.5 Ton 13.4 SEER2 Packaged Air Conditioner - S-GPCH34231 - Solace,solace
RHRECTL800ZON,Rheem EcoNet Zone Control RHRECTL800ZON,EcoNet Zone Control RHRECTL800ZON - Rheem,rheem
"GLXS3BN1810, GR9S920403ANA, CHPTA2426B3",GOODMAN 1.5 Ton 13.4 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),1.5 Ton 13.4 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Goodman,goodman
"GLXS3BN1810, GR9S800403ANA, CHPTA2426B3",GOODMAN 1.5 Ton 13.4 SEER2 R-32 80% AFUE AC System (Horizontal Coil),1.5 Ton 13.4 SEER2 R-32 80% AFUE AC System (Horizontal Coil) - Goodman,goodman
R962V0855A21M4SCAP,"RHEEM R962V0855A21M4SCAP - 85,000 BTU 96% AFUE Two-Stage Furnace","R962V0855A21M4SCAP - 85,000 BTU 96% AFUE Two-Stage Furnace - Rheem",rheem
11027866484068299119,GOODMAN 2 Ton 13.4 SEER2 R-32 Air Conditioning System with Multi-Position Air Handler,2 Ton 13.4 SEER2 R-32 Air Conditioning System with Multi-Position Air Handler - Goodman,goodman
